recommendation_set_id,set_clicked
276112.0,0
276120.0,0
276301.0,0
276327.0,0
276502.0,0
276532.0,0
276612.0,0
276662.0,0
276678.0,0
276757.0,0
276918.0,0
276932.0,0
277148.0,0
277228.0,0
277281.0,0
277332.0,0
277431.0,0
277457.0,0
277469.0,0
277497.0,0
277598.0,0
277728.0,0
277789.0,0
277798.0,0
277963.0,0
278088.0,0
278174.0,0
278239.0,0
278308.0,0
278330.0,0
278405.0,0
278419.0,0
278444.0,0
278449.0,0
278463.0,0
278599.0,0
278671.0,0
278701.0,0
278982.0,0
279101.0,0
279135.0,0
279146.0,0
279162.0,0
279217.0,0
279262.0,0
279296.0,0
279311.0,0
279332.0,0
279540.0,0
279720.0,0
279738.0,0
279795.0,0
279816.0,0
279851.0,0
279950.0,0
279957.0,0
280116.0,0
280117.0,0
280335.0,0
280362.0,0
280437.0,0
280522.0,0
280538.0,0
280551.0,0
280723.0,0
280763.0,0
280799.0,0
280974.0,0
281065.0,0
281143.0,0
281150.0,0
281175.0,0
281204.0,0
281290.0,0
281445.0,0
281705.0,0
281724.0,0
281745.0,0
281875.0,0
281920.0,0
281994.0,0
282035.0,0
282139.0,0
282146.0,0
282323.0,0
282363.0,0
282420.0,0
282635.0,0
282667.0,0
282807.0,0
282891.0,0
282905.0,0
282965.0,0
282992.0,0
283176.0,0
283180.0,0
283222.0,0
283319.0,0
283420.0,0
283732.0,0
283863.0,0
283987.0,0
284112.0,0
284117.0,0
284118.0,0
284132.0,0
284194.0,0
284204.0,0
284295.0,0
284302.0,0
284315.0,0
284321.0,0
284353.0,0
284443.0,0
284455.0,0
284500.0,0
284506.0,0
284525.0,0
284577.0,0
284614.0,0
284645.0,0
284707.0,0
284722.0,0
284743.0,0
284879.0,0
284953.0,0
284962.0,0
285114.0,0
285272.0,0
285307.0,0
285421.0,0
285579.0,0
285854.0,0
285968.0,0
286036.0,0
286192.0,0
286212.0,0
286327.0,0
286460.0,0
286582.0,0
286653.0,0
286755.0,0
286884.0,0
286891.0,0
286896.0,0
286898.0,0
286917.0,0
287037.0,0
287103.0,0
287200.0,0
287227.0,0
287473.0,0
287551.0,0
287590.0,0
287686.0,0
287694.0,0
287746.0,0
287936.0,0
287943.0,0
287947.0,0
287948.0,0
287971.0,0
288364.0,0
288367.0,0
288467.0,0
288482.0,0
288587.0,0
288856.0,0
289047.0,0
289187.0,0
289231.0,0
289240.0,0
289254.0,0
289275.0,0
289317.0,0
289319.0,0
289428.0,0
289481.0,0
289551.0,0
289554.0,0
289592.0,0
289672.0,0
289687.0,0
289771.0,0
289826.0,0
289897.0,0
289960.0,0
289964.0,0
290042.0,0
290225.0,0
290247.0,0
290267.0,0
290371.0,0
290420.0,0
290441.0,0
290455.0,0
290518.0,0
291114.0,0
291161.0,0
291228.0,0
291622.0,0
291630.0,0
291830.0,0
291980.0,0
292171.0,0
292512.0,0
292713.0,0
292721.0,0
292822.0,0
292846.0,0
292927.0,0
292950.0,0
293072.0,0
293225.0,0
293253.0,0
293406.0,0
293466.0,0
293469.0,0
293581.0,0
293586.0,0
293635.0,0
293641.0,0
293673.0,0
293703.0,0
293721.0,0
293727.0,0
293776.0,0
293795.0,0
293872.0,0
293951.0,0
294118.0,0
294124.0,0
294126.0,0
294347.0,0
294421.0,0
294558.0,0
294571.0,0
294578.0,0
294604.0,0
294633.0,0
294640.0,0
294718.0,0
294906.0,0
294956.0,0
295004.0,0
295015.0,0
295069.0,0
295112.0,0
295303.0,0
295308.0,0
295391.0,0
295400.0,0
295465.0,0
295512.0,0
295627.0,0
295656.0,0
295668.0,0
295733.0,0
295778.0,0
295789.0,0
295963.0,0
296195.0,0
296223.0,0
296274.0,0
296309.0,0
296527.0,0
296665.0,0
296723.0,0
296742.0,0
296752.0,0
296825.0,0
296992.0,0
297110.0,0
297111.0,0
297179.0,0
297210.0,0
297235.0,0
297298.0,0
297331.0,0
297575.0,0
297694.0,0
297797.0,0
297885.0,0
297920.0,0
298004.0,0
298169.0,0
298212.0,0
298222.0,0
298323.0,0
298378.0,0
298381.0,0
298441.0,0
298872.0,0
298920.0,0
299056.0,0
299072.0,0
299299.0,0
299546.0,0
299555.0,0
299576.0,0
299593.0,0
299611.0,0
299711.0,0
299820.0,0
299822.0,0
299917.0,0
300021.0,0
300041.0,0
300113.0,0
300271.0,0
300373.0,0
300530.0,0
300574.0,0
300774.0,0
300928.0,0
300997.0,0
301499.0,0
301606.0,0
301710.0,0
301769.0,0
301817.0,0
302062.0,0
302097.0,0
302115.0,0
302725.0,0
302964.0,0
303083.0,0
303228.0,0
303243.0,0
303253.0,0
303398.0,0
303487.0,0
303541.0,0
303555.0,0
303592.0,0
303777.0,0
303939.0,0
303993.0,0
304037.0,0
304372.0,0
304394.0,0
304447.0,0
304549.0,0
304689.0,0
304716.0,0
304722.0,0
304752.0,0
304916.0,0
304992.0,0
305004.0,0
305016.0,0
305018.0,0
305124.0,0
305172.0,0
305228.0,0
305255.0,0
305286.0,0
305362.0,0
305390.0,0
305443.0,0
305563.0,0
305622.0,0
305631.0,0
305826.0,0
305866.0,0
305898.0,0
305967.0,0
306108.0,0
306329.0,0
306489.0,0
306570.0,0
306594.0,0
306712.0,0
306751.0,0
307179.0,0
307187.0,0
307348.0,0
307350.0,0
307365.0,0
307381.0,0
307502.0,0
307506.0,0
307577.0,0
307630.0,0
307745.0,0
307776.0,0
307788.0,0
307959.0,0
307968.0,0
307994.0,0
308008.0,0
308185.0,0
308333.0,0
308351.0,0
308521.0,0
308569.0,0
308588.0,0
308961.0,0
309093.0,0
309100.0,0
309170.0,0
309346.0,0
309415.0,0
309437.0,0
309503.0,0
309707.0,0
309750.0,0
309774.0,0
309800.0,0
309970.0,0
309977.0,0
309984.0,0
310071.0,0
310254.0,0
310264.0,0
310336.0,0
310341.0,0
310369.0,0
310483.0,0
310488.0,0
310615.0,0
310836.0,0
311037.0,0
311096.0,0
311133.0,0
311220.0,0
311262.0,0
311290.0,0
311388.0,0
311481.0,0
311518.0,0
311634.0,0
311822.0,0
311863.0,0
311920.0,0
311956.0,0
312486.0,0
312711.0,0
312734.0,0
312783.0,0
313168.0,0
313191.0,0
313218.0,0
313330.0,0
313444.0,0
313556.0,0
313630.0,0
313669.0,0
313720.0,0
313773.0,0
313869.0,0
313901.0,0
313917.0,0
313980.0,0
314226.0,0
314272.0,0
314517.0,0
314550.0,0
314695.0,0
314711.0,0
314999.0,0
315083.0,0
315135.0,0
315153.0,0
315157.0,0
315192.0,0
315202.0,0
315249.0,0
315274.0,0
315436.0,0
315479.0,0
315545.0,0
315548.0,0
315697.0,0
315701.0,0
315731.0,0
315882.0,0
315911.0,0
315925.0,0
315940.0,0
316091.0,0
316093.0,0
316125.0,0
316303.0,0
316346.0,0
316350.0,0
316472.0,0
316659.0,0
316915.0,0
317051.0,0
317190.0,0
317456.0,0
317661.0,0
317710.0,0
317743.0,0
317752.0,0
317828.0,0
318513.0,0
318897.0,0
319001.0,0
319379.0,0
319403.0,0
319418.0,0
319430.0,0
319449.0,0
319559.0,0
319601.0,0
319664.0,0
319969.0,0
319973.0,0
320072.0,0
320588.0,0
320699.0,0
320870.0,0
320948.0,0
320955.0,0
321069.0,0
321081.0,0
321101.0,0
321146.0,0
321496.0,0
321877.0,0
321893.0,0
321914.0,0
322000.0,0
322018.0,0
322127.0,0
322241.0,0
322266.0,0
322652.0,0
322714.0,0
322722.0,0
322739.0,0
322793.0,0
322828.0,0
322865.0,0
322897.0,0
322994.0,0
323027.0,0
323031.0,0
323101.0,0
323116.0,0
323123.0,0
323127.0,0
323128.0,0
323144.0,0
323146.0,0
323175.0,0
323189.0,0
323218.0,0
323220.0,0
323360.0,0
323452.0,0
323501.0,0
323512.0,0
323629.0,0
323659.0,0
323678.0,0
323698.0,0
323703.0,0
323711.0,0
323824.0,0
323973.0,0
324077.0,0
324084.0,0
324129.0,0
324142.0,0
324143.0,0
324153.0,0
324168.0,0
324188.0,0
324198.0,0
324229.0,0
324232.0,0
324238.0,0
324247.0,0
324296.0,0
324378.0,0
324550.0,0
324802.0,0
324852.0,0
324927.0,0
325188.0,0
325545.0,0
325671.0,0
325674.0,0
325700.0,0
325718.0,0
325722.0,0
325854.0,0
326068.0,0
326086.0,0
326280.0,0
326481.0,0
326561.0,0
326648.0,0
326882.0,0
326893.0,0
326917.0,0
326947.0,0
326995.0,0
327032.0,0
327045.0,0
327116.0,0
327122.0,0
327143.0,0
327156.0,0
327213.0,0
327251.0,0
327281.0,0
327282.0,0
327316.0,0
327351.0,0
328151.0,0
328153.0,0
328159.0,0
328173.0,0
328287.0,0
328361.0,0
328377.0,0
328422.0,0
328656.0,0
328659.0,0
328683.0,0
328889.0,0
328923.0,0
329090.0,0
329339.0,0
330031.0,0
330048.0,0
330168.0,0
330193.0,0
330194.0,0
330200.0,0
330210.0,0
330288.0,0
330334.0,0
330336.0,0
330342.0,0
330366.0,0
330429.0,0
330430.0,0
330987.0,0
331467.0,0
331482.0,0
331547.0,0
331688.0,0
331714.0,0
332144.0,0
332168.0,0
332183.0,0
332255.0,0
332399.0,0
332451.0,0
332475.0,0
332564.0,0
332597.0,0
332613.0,0
332623.0,0
332655.0,0
332694.0,0
332708.0,0
333014.0,0
333262.0,0
333297.0,0
333364.0,0
333476.0,0
333523.0,0
333645.0,0
333751.0,0
333779.0,0
333826.0,0
333846.0,0
333916.0,0
334052.0,0
334191.0,0
334215.0,0
334901.0,0
334932.0,0
334963.0,0
335006.0,0
335017.0,0
335034.0,0
335064.0,0
335113.0,0
335130.0,0
335134.0,0
335224.0,0
335247.0,0
335291.0,0
335397.0,0
335424.0,0
335428.0,0
335459.0,0
335465.0,0
335521.0,0
335558.0,0
335574.0,0
335665.0,0
335798.0,0
335906.0,0
336192.0,0
336231.0,0
336305.0,0
336384.0,1
336564.0,0
336632.0,0
336642.0,0
336698.0,0
336722.0,0
336792.0,0
336847.0,0
336857.0,0
336998.0,0
337197.0,0
337200.0,0
337229.0,0
337231.0,0
337268.0,0
337269.0,0
337830.0,0
338211.0,0
338240.0,0
338352.0,0
338397.0,0
338462.0,0
338546.0,0
338612.0,0
338638.0,0
338644.0,0
338646.0,0
338664.0,0
338776.0,0
338813.0,0
338831.0,0
339698.0,0
339748.0,0
339749.0,0
339911.0,0
339926.0,0
339931.0,0
340043.0,0
340082.0,0
340105.0,0
340173.0,0
340265.0,0
340308.0,0
340363.0,0
340500.0,0
340685.0,0
340897.0,0
341084.0,0
341179.0,0
341238.0,0
341272.0,0
341282.0,0
341326.0,0
341332.0,0
341404.0,0
341409.0,0
341416.0,0
341425.0,0
341446.0,0
341504.0,0
341619.0,0
341672.0,0
341946.0,0
342007.0,0
342212.0,0
342297.0,0
342460.0,0
342618.0,0
342792.0,0
342812.0,0
342965.0,0
343084.0,0
343145.0,0
343159.0,0
343252.0,0
343275.0,0
343358.0,0
343381.0,0
343382.0,0
343409.0,0
343438.0,0
343522.0,0
343782.0,0
343853.0,0
344082.0,0
344397.0,0
344403.0,0
344410.0,0
344832.0,0
345009.0,0
345158.0,0
345181.0,0
345724.0,0
345816.0,0
345910.0,0
345964.0,0
345984.0,0
346019.0,0
346052.0,0
346133.0,0
346143.0,0
346177.0,0
346208.0,0
346210.0,0
346224.0,0
346245.0,0
346257.0,0
346407.0,0
346435.0,0
346921.0,0
347254.0,0
347362.0,0
347363.0,0
347461.0,0
347563.0,0
347632.0,0
347646.0,0
347674.0,0
347713.0,0
347736.0,0
347929.0,0
347954.0,0
347980.0,0
348047.0,0
348153.0,0
348578.0,0
348644.0,0
348767.0,0
348843.0,0
348945.0,0
348946.0,0
349002.0,0
349179.0,0
349271.0,0
349410.0,0
349965.0,0
349985.0,0
350018.0,0
350172.0,0
350185.0,0
350234.0,0
350255.0,0
350274.0,0
350410.0,0
350411.0,0
350458.0,0
350461.0,0
350462.0,0
350477.0,0
350709.0,0
350785.0,0
351019.0,0
351025.0,0
351061.0,0
351086.0,0
351109.0,0
351138.0,0
351166.0,0
351210.0,0
351256.0,0
351420.0,0
351430.0,0
351469.0,0
351477.0,0
351479.0,0
351482.0,0
351596.0,0
351615.0,0
351705.0,0
351729.0,0
351810.0,0
351928.0,0
351950.0,0
352028.0,0
352055.0,0
352099.0,0
352130.0,0
352205.0,0
352209.0,0
352305.0,0
352503.0,0
352627.0,0
352759.0,0
353394.0,0
353564.0,0
353679.0,0
353714.0,0
353809.0,0
353829.0,0
353859.0,0
353860.0,0
353869.0,0
353883.0,0
353885.0,0
353973.0,0
354023.0,0
354043.0,0
354086.0,0
354088.0,0
354783.0,0
354784.0,0
354801.0,0
354804.0,0
354806.0,0
355126.0,0
355129.0,0
355246.0,0
355326.0,0
355335.0,0
355394.0,0
355479.0,0
355537.0,0
355588.0,0
355598.0,0
355607.0,0
355613.0,0
355697.0,0
355704.0,0
355783.0,0
355788.0,0
355895.0,0
356058.0,0
356385.0,0
356625.0,0
356653.0,0
356796.0,0
356858.0,0
356871.0,0
356976.0,0
357058.0,0
357171.0,0
357262.0,0
357289.0,0
357404.0,0
357458.0,0
357471.0,0
358104.0,0
358145.0,0
358168.0,0
358206.0,0
358279.0,0
358304.0,0
358426.0,0
358449.0,0
358539.0,0
358563.0,0
358572.0,0
358720.0,0
358748.0,0
358838.0,0
358868.0,0
358917.0,0
359547.0,0
359565.0,0
359596.0,0
359683.0,0
359711.0,0
359812.0,0
359820.0,0
359821.0,0
359858.0,0
360019.0,0
360041.0,0
360056.0,0
360135.0,0
360137.0,0
360155.0,0
360273.0,0
360551.0,0
360640.0,0
360680.0,0
360727.0,0
360728.0,0
360771.0,0
360803.0,0
360804.0,0
360810.0,0
360862.0,0
360937.0,0
360952.0,0
361054.0,0
361140.0,0
361314.0,0
361419.0,0
361490.0,0
361646.0,0
361774.0,0
361840.0,0
361947.0,0
361983.0,0
362037.0,0
362039.0,0
362068.0,0
362081.0,0
362117.0,0
362148.0,0
362191.0,0
362221.0,0
362224.0,0
362237.0,0
362281.0,0
362355.0,0
362443.0,0
362508.0,0
362932.0,0
363046.0,0
363184.0,0
363195.0,0
363243.0,0
363348.0,0
363367.0,0
363380.0,0
363449.0,0
363532.0,0
363655.0,0
363757.0,0
363766.0,0
363796.0,0
364255.0,0
364438.0,0
364521.0,0
364665.0,0
364748.0,0
364797.0,0
364811.0,0
364838.0,0
364966.0,0
364981.0,0
364994.0,0
365074.0,0
365348.0,0
365399.0,0
365526.0,0
365714.0,0
365728.0,0
365827.0,0
366069.0,0
366147.0,0
366312.0,0
366318.0,0
366362.0,0
366373.0,0
366395.0,0
366466.0,0
366476.0,0
366498.0,0
366607.0,0
366724.0,0
366728.0,0
366742.0,0
366744.0,0
366795.0,0
366815.0,0
366851.0,0
366894.0,0
366979.0,0
367641.0,0
367708.0,0
367760.0,0
367792.0,0
367798.0,0
367943.0,0
367966.0,0
367974.0,0
368012.0,0
368030.0,0
368069.0,0
368080.0,0
368146.0,0
368184.0,0
368188.0,0
368250.0,0
368254.0,0
368276.0,0
368284.0,0
368365.0,0
368423.0,0
368440.0,0
368507.0,0
368734.0,0
368803.0,0
369110.0,0
369352.0,0
369371.0,0
369419.0,0
369466.0,0
369488.0,0
369536.0,0
369556.0,0
369562.0,0
369592.0,0
369593.0,0
369683.0,0
369685.0,0
369812.0,0
369841.0,0
369884.0,0
370171.0,0
370174.0,0
370282.0,0
370301.0,0
370336.0,0
370365.0,0
370368.0,0
370376.0,0
370387.0,1
370390.0,0
370392.0,0
370396.0,1
370464.0,0
370471.0,0
370524.0,0
370548.0,0
370573.0,0
370577.0,0
370719.0,0
370740.0,0
370770.0,0
370771.0,0
370775.0,0
370802.0,0
370846.0,0
370850.0,0
370887.0,0
370948.0,0
371037.0,0
371064.0,0
371081.0,0
371148.0,0
371261.0,0
371291.0,0
371303.0,0
371352.0,0
371541.0,0
371568.0,0
371633.0,0
371648.0,0
371652.0,0
371696.0,0
371736.0,0
371761.0,0
371764.0,0
371805.0,0
371813.0,0
371862.0,0
371978.0,0
372093.0,0
372125.0,0
372148.0,0
372152.0,0
372370.0,0
372399.0,0
372521.0,0
372614.0,0
372636.0,0
372683.0,0
372930.0,0
373126.0,0
373209.0,0
373314.0,0
373391.0,0
373478.0,0
373509.0,0
373584.0,0
373595.0,0
373663.0,0
373705.0,0
373708.0,0
373716.0,0
373740.0,0
373751.0,0
373773.0,0
373795.0,0
373852.0,0
373853.0,0
373870.0,0
373879.0,0
373994.0,0
374566.0,0
374695.0,0
374848.0,0
374960.0,0
374963.0,0
374981.0,0
374986.0,0
374998.0,0
375054.0,0
375066.0,0
375208.0,0
375210.0,0
375274.0,0
375351.0,0
375471.0,0
375490.0,0
375546.0,0
375553.0,0
375560.0,0
375571.0,0
375597.0,0
375700.0,0
375837.0,0
375838.0,0
375925.0,0
376347.0,0
376353.0,0
376467.0,0
376502.0,0
376878.0,0
376933.0,0
376934.0,0
376991.0,0
377022.0,0
377036.0,0
377086.0,0
377099.0,0
377128.0,0
377233.0,0
377276.0,0
377367.0,0
377484.0,0
377490.0,0
377588.0,0
377705.0,0
377717.0,0
377973.0,0
378209.0,0
378300.0,0
378323.0,0
378371.0,0
378463.0,0
378477.0,0
378513.0,0
378557.0,0
378640.0,0
378675.0,0
378707.0,0
378758.0,0
378761.0,0
378774.0,0
378780.0,0
378786.0,0
378789.0,0
378808.0,0
378852.0,0
378872.0,0
378877.0,0
378936.0,0
378982.0,0
379322.0,0
379352.0,0
379378.0,0
379426.0,0
379566.0,0
379597.0,0
379706.0,0
379711.0,0
379713.0,0
379814.0,0
380028.0,0
380033.0,0
380038.0,0
380051.0,0
380078.0,0
380161.0,0
380196.0,0
380257.0,0
380281.0,0
380377.0,0
380449.0,0
380464.0,0
380500.0,0
380560.0,0
380576.0,0
380582.0,0
380620.0,0
380630.0,0
380632.0,0
380634.0,0
380641.0,0
380650.0,0
380694.0,0
380762.0,0
380895.0,0
380906.0,0
380911.0,0
380933.0,0
380939.0,0
380942.0,0
380987.0,0
381005.0,0
381058.0,0
381059.0,0
381122.0,0
381132.0,0
381148.0,0
381156.0,0
381169.0,0
381179.0,0
381185.0,0
381237.0,0
381238.0,0
381240.0,0
381242.0,0
381335.0,0
381358.0,0
381363.0,0
381422.0,0
381566.0,0
381576.0,0
381673.0,0
381698.0,0
381699.0,0
381731.0,0
381818.0,0
381855.0,0
381881.0,0
381886.0,0
381918.0,0
381919.0,0
381921.0,0
382012.0,0
382033.0,0
382061.0,0
382147.0,0
382163.0,0
382370.0,0
382375.0,0
382383.0,0
382392.0,0
382411.0,0
382443.0,0
382449.0,0
382454.0,0
382515.0,0
382519.0,0
382548.0,0
382553.0,0
382713.0,0
382944.0,0
383054.0,0
383380.0,0
383500.0,0
383598.0,0
383702.0,0
383805.0,0
383854.0,0
383863.0,0
383912.0,0
383913.0,0
383935.0,0
383938.0,0
383986.0,0
384082.0,0
384232.0,0
384388.0,0
384853.0,0
384963.0,0
385120.0,0
385136.0,0
385190.0,0
385263.0,0
385270.0,0
385283.0,0
385295.0,0
385353.0,0
385361.0,0
385404.0,0
385412.0,0
385456.0,0
385508.0,0
385537.0,0
385588.0,0
385597.0,0
385613.0,0
385750.0,0
385799.0,0
385900.0,0
386295.0,0
386404.0,0
386425.0,0
386537.0,0
386578.0,0
386714.0,0
386787.0,0
386804.0,0
386895.0,0
386902.0,0
386986.0,0
387057.0,0
387151.0,0
387200.0,0
387214.0,0
387295.0,0
387300.0,0
387301.0,0
387320.0,0
387332.0,0
387364.0,0
387469.0,0
387498.0,0
387597.0,0
387894.0,0
388014.0,0
388233.0,0
388286.0,0
388563.0,0
388605.0,0
388612.0,0
388634.0,0
388659.0,0
388723.0,0
388774.0,0
388799.0,0
388919.0,0
388923.0,0
389016.0,0
389481.0,0
389485.0,0
389675.0,0
389682.0,0
389715.0,0
389769.0,0
389797.0,0
389798.0,0
389825.0,0
389842.0,0
389919.0,0
389945.0,0
389985.0,0
390066.0,0
390108.0,0
390195.0,0
390212.0,0
390276.0,0
390470.0,0
390539.0,0
390643.0,0
390644.0,0
390675.0,0
390687.0,0
390705.0,0
390724.0,0
390727.0,0
390746.0,0
390747.0,0
390761.0,0
390770.0,0
390826.0,0
390831.0,0
390851.0,0
390913.0,0
390932.0,0
390957.0,0
390972.0,0
391031.0,0
391151.0,0
391173.0,0
391223.0,0
391256.0,0
391317.0,0
391337.0,0
391406.0,0
391439.0,0
391504.0,0
391598.0,0
391621.0,0
391690.0,0
391844.0,0
391945.0,0
391955.0,0
391972.0,0
392011.0,0
392029.0,0
392035.0,0
392146.0,0
392151.0,0
392160.0,0
392171.0,0
392202.0,0
392219.0,0
392227.0,0
392268.0,0
392346.0,0
392374.0,0
392397.0,0
392403.0,0
392435.0,0
392440.0,0
392605.0,0
392607.0,0
392920.0,0
393151.0,0
393396.0,0
393405.0,0
393414.0,0
393453.0,0
393469.0,0
393472.0,0
393484.0,0
393540.0,0
393541.0,0
393584.0,0
393586.0,0
393614.0,0
393623.0,0
393735.0,0
393754.0,0
393773.0,0
393799.0,0
393838.0,0
393859.0,0
393860.0,0
393882.0,0
393905.0,0
393909.0,0
393918.0,0
393939.0,0
393965.0,0
393970.0,0
393985.0,0
394012.0,0
394037.0,0
394039.0,0
394044.0,0
394069.0,0
394443.0,0
394448.0,0
394621.0,0
394703.0,0
394707.0,0
394831.0,0
394933.0,0
394965.0,0
394989.0,0
394998.0,0
395005.0,0
395020.0,0
395043.0,0
395230.0,0
395326.0,0
395339.0,0
395353.0,0
395390.0,0
395456.0,0
395472.0,0
395481.0,0
395541.0,0
395590.0,0
395709.0,0
395726.0,0
395744.0,0
395761.0,0
395804.0,0
395816.0,0
395848.0,0
395878.0,0
395927.0,0
396283.0,0
396311.0,0
396314.0,0
396443.0,0
396477.0,0
396520.0,0
396691.0,0
396704.0,0
396710.0,0
396751.0,0
396796.0,0
396811.0,0
396827.0,0
396888.0,0
396916.0,0
396931.0,0
397016.0,0
397035.0,0
397076.0,0
397079.0,0
397082.0,0
397159.0,0
397211.0,0
397216.0,0
397265.0,0
397307.0,0
397327.0,0
397399.0,0
397417.0,0
397428.0,0
397429.0,0
397530.0,0
397585.0,0
397647.0,1
397682.0,0
397690.0,0
397729.0,0
397745.0,0
397895.0,0
397907.0,0
397935.0,0
397952.0,0
398061.0,0
398100.0,0
398106.0,0
398136.0,0
398158.0,0
398201.0,0
398248.0,0
398332.0,0
398366.0,0
398585.0,0
398619.0,0
398661.0,0
398672.0,0
398695.0,0
398749.0,0
398852.0,0
398858.0,0
398896.0,0
399006.0,0
399078.0,0
399093.0,0
399120.0,0
399133.0,0
399166.0,0
399176.0,0
399191.0,0
399253.0,0
399289.0,0
399298.0,0
399332.0,0
399421.0,0
399449.0,0
399455.0,0
399456.0,0
399509.0,0
399747.0,0
399878.0,0
399910.0,0
399959.0,0
399961.0,0
400093.0,0
400140.0,0
400150.0,0
400198.0,0
400241.0,0
400268.0,0
400409.0,0
400439.0,0
400461.0,0
400505.0,0
400536.0,0
400541.0,0
400547.0,0
400552.0,0
400554.0,0
400622.0,0
400624.0,0
400659.0,0
400677.0,0
400699.0,0
400704.0,0
400734.0,0
400816.0,0
400819.0,0
400820.0,0
400849.0,0
